quarter,100,112,130,137,141,146,15,159,168,174,175,180,181,186,199,203,209,217,220,232,235,255,266,267,269,271,274,277,284,294,316,321,331,335,336,353,365,374,375,380,382,39,396,41,42,48,58,67,77,82,92,97
1950-1979,0.0234765516550364,0.000559052851855435,0.000812830441291209,0.00356680699173856,0.000611968723515555,0.0026324113323393,0.00218047513313107,0.000148558977122174,0.00694753138874852,0.00277506825707581,0.00137164870389193,0.000826324655011285,0.0168232058548483,0.000362381751220825,0.00745604091936084,0.000541911841539336,0.00580113102197465,0.000708902069878541,0.00110847688111962,4.51850894024702e-05,0.00699496107079269,0.00099505830803894,0.00408243417360189,0.0168525028538178,0.00178893500386398,0.0141490642930396,0.000214195984276606,0.000335622581461416,0.00093857561339236,0.00025543570894069,0.000426675201734617,0.00818957486098444,0.00145521046273617,0.002271943616174,0.000209696135845257,0.000331458622190226,0.000177706692020499,0.000121335960427306,0.000385979297615555,0.000198323888565556,0.0123326343622082,0.000256816586599125,0.000841098446484352,0.000230244021928693,0.000480742693372429,0.000226501257001196,7.7787664233869e-05,0.000177370802860339,0.00762766428548066,0.000410920400650924,0.000324932775649976,0.000456398726621788
1980-1989,0.0119874576964843,0,0.00169120390777425,0.0012394477524409,0.000259876763622999,0.00190872535945464,0.00125100213757047,0.000386112112660346,0.0113067041486489,0.00594155646187336,0.000785393640320605,6.78773982651381e-06,0.0022888295609973,0.000150631528821697,0.00757715719839711,0.00166566797833854,0.0173346324079884,0.0013295156611246,0.00072185836522117,0.000609452286245048,0.00551642061317438,0.00125599027268431,0.00680041088943945,0.0140883854536233,0.000465100916433469,0.028557244258474,0.000594497109645638,0.000427115413882917,0.00672871279193816,0.00026533556458477,0.000896489237916217,0.0154345959092363,0.00189697717074064,0.00073288209767905,0,0.000172397517102911,6.61193228919894e-05,3.51292068655674e-05,0,0.00508751020894985,0.00195869899801423,4.21199790186391e-05,5.25992156916593e-05,0.000178045507278066,0.00314423705338296,0.00032119714061453,6.55240690254902e-06,9.83737765883398e-05,0.00852842824951548,0.000594709370714312,0.000281375118382841,0.000123762046150188
1990-1995,0.000986065511648701,9.54766497357037e-05,0.00134451684858071,0.000871492446325402,0.000563007711293277,0.00222455871348214,0.00216232980265321,0.00164210175345369,0.00742993328077153,0.00624500557894332,0.000721918332761964,0.00161491731648306,0.000855609526481939,9.16009133145716e-05,0.0108776342400662,0.000206966496169362,0.0107162429301599,0.00455345833100771,0.000697323148274359,0.00392214755054482,0.00273579765972173,0.00116716119579689,0.00570914973540705,0.00865125165062107,0.00016852396768973,0.00990997576231671,0.000442469051674707,0.000190035933287694,0.00509349931849453,0.00105112251586056,0.000814843727430536,0.00575639137976715,0.00304202426260933,0.00789840342132191,0,0.000127323912456687,0,0,8.7774030713874e-06,0.00320462606162195,0.000516406594801094,7.76287206703223e-05,0,0.00016874109578055,0.00761211460537383,0.000200729491760566,1.2229739715421e-05,0.000147153135350798,0.00205751664501226,0.000309461811440813,8.78174563320379e-05,0.000464567263117884
1995-1999,0.000403255964624994,0.00011584551177259,0.00156325926383747,0.00199067818781032,0.00461865962049233,0.00115470549768645,0.00290051046300123,0.00587617192099245,0.00379806301576688,0.00411404685717769,0.00306722695279137,0.00622307030345356,0.000476469844730563,0.00358070588715598,0.0071910273533345,0.0077485539390185,0.00930901137197051,0.00295322793064545,0.000694574631717908,0.00414095500662492,0.000833616433422342,0.0066669339356558,0.00279111822479099,0.00383668825583083,0.000181054160776822,0.00369353810910835,0.000828654700560476,0.000261223529414778,0.00135971115887638,0.00111589145500219,0.00176126789991854,0.00196132315640381,0.00439345585498117,0.00975636407659615,4.49727841589212e-06,0.000305161675214376,0,0.000115075197081707,0,0.000675139289982732,0.000239537660445452,3.14545165444008e-05,8.10567409534344e-05,2.7104504172354e-05,0.00144913563196215,0.000322792063899347,7.2281195161215e-05,0.000213263887802481,0.00121022102016374,0.000325235169806217,9.70407707892626e-05,0.000304836934707435
2000,0.000243990588246622,0.000558412845436414,0.00253316276862511,0.00246268596082127,0.00684869363623312,0.00195440734331022,0.00657476093707068,0.0116453295272246,0.00157190063793247,0.00574181354099615,0.00560159719344618,0.00810677386845149,0.000452095782254949,0.00760492001544345,0.00842527366938911,0.00790264089418274,0.0116062242275913,0.00287041024303062,0.00307672492889876,0.00589068150350922,0.00135688919824054,0.00564369670417102,0.00232161197491843,0.00310662190095389,0.00019623367365025,0.00126187189651525,0.00247356442624445,0.000288392180865997,0.000870232094993826,0.0017707222729282,0.00543626859307285,0.00149990415515249,0.00657263941061887,0.0109029156393814,4.8343719785175e-05,0.000330943080197611,5.12626994422941e-05,0.000590536667951618,1.56932772287387e-05,0.000396454613326976,0.000117014973161938,0.000119407332777824,0.000459964990299657,5.11423291471552e-05,0.000975721612396211,0.000206239454433673,0.0001231989970747,0,0.000861129091423944,0.000266921129470589,0.000303303051176333,0.000637435944195125
2001,0.000419207119012699,0.000433479536375992,0.0033432156346686,0.00193899190037961,0.00773731454120207,0.00236190450948883,0.00603684001394212,0.0172885292895677,0.0012771222837325,0.00419130182989508,0.00447591801201214,0.00597662579987366,0.000666265960829428,0.0158002411740212,0.00828809796109968,0.0102172294895275,0.0108209260519051,0.00370098384373349,0.00627193451909127,0.00284900374365981,0.0010608692536504,0.00991758723104451,0.00166412618160976,0.00151507441260015,0.0018574240145685,0.00285542554641183,0.00506590740127845,0.000509112357540985,0.000491699694333185,0.00106396239580724,0.00785802559146499,0.00143356933170592,0.00759758930235065,0.0122952243722143,0.000108731012366116,0,8.66393828499972e-05,0.000810591659843051,0.000207931378594149,0.0002066438777979,7.0467116750777e-05,0,0.000349273844055489,0.000139882251143644,0.00033372962712517,0.00052062135856111,0.000193831674752304,0.000382293529110499,0.000237638104283202,0.000537296063995452,5.15157330791665e-05,0.000435049659298246
2002,0.000298331908856832,0.00341406583468668,0.00432480656608253,0.00571717458201161,0.0121639112755781,0.00347999885904247,0.00584902756432916,0.0264822096014503,0.000645545197839514,0.00491841284758944,0.00597633344151872,0.00731195410810631,0.000885705520403835,0.0100133657451335,0.00574972296958004,0.00112795646601551,0.00893397706578678,0.00541378597865901,0.00497287357797291,0.00122952154693457,0.00275064580979233,0.00817842589647453,0.00121501784954358,0.000579507642331349,0.00828460341449181,0.00124407750990175,0.00642596112703346,0.000764201122170667,0.000585544316380572,0.00166929717133867,0.00731003334818156,0.000558209420036472,0.00683625896646993,0.0097205478545641,0.000126169100907567,0.00163165289009233,0.000611468042167711,0.000793835703866853,0.00110204580662241,0.000215713099304373,0.000317134449888935,3.34238359695067e-05,0.000376978534619326,0.000149649411008116,0.000195512454109354,0.000631302828329443,0.000657932139395062,0.000297678589154535,0.000720402569328687,0.000169301267653205,0.000204123207785627,0.000155934346544211
2003,0.000222499356352908,0.00324845158275244,0.00688732265318547,0.00739076600966831,0.00502048391482203,0.00488199949600798,0.00612744473408401,0.0240110057861053,0.000471349406468004,0.00475396512094876,0.00916685886048978,0.00788753938489808,0.000168029875077716,0.00868599832901737,0.00645198139048411,0.000999338781712206,0.0106265360924149,0.00391575455181108,0.00802252419746051,0.00140942678815188,0.000405173925187397,0.00818876159128739,0.000428561537698215,0.000397272375183743,0.00913830109797657,0.00147139542568054,0.0059124933089846,0.000870414262902576,0.000366617287669564,0.00138082025063864,0.00814051092251508,0.000693860956570919,0.00886761204160137,0.00937973734808823,0.00018955184383767,0.000393504506432,0.00106620930674313,0.000899447581666005,0.000757975694100572,0.000137106525063413,9.41723312935558e-05,0.000314086612645269,0.000895887006664358,0.000355594137664466,0.00025465427511778,0.000293235300135625,0.000232693331357623,0.000293259687635636,0.000330596950152905,0.000199123937592097,0.000221914056352638,0.000801848806620864
2004,5.0494593594548e-05,0.00860556435625921,0.00892123804106123,0.0109157295017716,0.010020152751194,0.00565826360719077,0.0043604695771273,0.0236000893767301,0.000468207145317889,0.00583839864618902,0.0111343328037182,0.00892882572598269,0.000478903881636671,0.00707774051059277,0.00530509136357402,0.000454781241695343,0.00826676772649891,0.00600234862341147,0.0102842021870706,0.00101772948055818,0.000526939225572882,0.00646936613169952,0.000441445310621273,0.000432008189981152,0.0100675382933912,0.000584131775553957,0.00760111082507611,0.00177725774089067,0.00075271034054799,0.000716101510268197,0.00743609117422178,0.000701435984866653,0.0119579815002644,0.0104469425333636,0.000701256039769701,0.000985029457662166,0.000889748528826364,0.00153609132317638,0.00097442269389186,0.000390450869535194,0.000263319658538981,0.000550542024123016,0.000543514168392079,0.00112995523935691,0.000192021412346878,0.000611293488243798,0.000503576353818683,0.000411814351323265,0.000238947094851888,0.000478853896887518,0.000578733422645413,0.000717341132047196
2005,8.63771508368065e-05,0.00921333990465967,0.00658122688396867,0.00900931399903567,0.0104542342541474,0.006664085770438,0.00829507290474684,0.0201593957610756,0.000141984113072498,0.00871724791499972,0.0141419686527653,0.00637725111987959,0.000347054634007521,0.00735634815858317,0.00501532346199701,0.000752733079268931,0.00891661901479787,0.00764069244624013,0.0109246955625364,0.00060179034528921,0.00049116976231448,0.00554195164642841,0.000385329339002933,0.000364303322022921,0.0100516144425166,0.00087041526174609,0.00800281461149367,0.00229489448445196,0.000297506440575688,0.013376198774415,0.00696977363812951,0.000606921495696892,0.00844553929414474,0.00969868489199997,0.00143219266216237,0.00182728288663138,0.00109495741207834,0.00228150669462605,0.00110750115273295,0.000259983858604204,0.000227792993180115,0.00120265307218224,0.0007416768708172,0.0017793810069297,2.07920231503458e-05,0.000667316974518254,0.000520460775635204,0.00108934991708884,0.00019676373998187,0.00221979917897406,0.00134364271147866,0.00101676168835737
2006,6.54778366383925e-05,0.0129530385938607,0.00610787104080509,0.012019638615579,0.0102857171966601,0.00673248626613841,0.00803694884330543,0.023201790875513,0.00045099779261627,0.00846751261458198,0.0111197811407254,0.00778114330860582,0.000236856710837893,0.00656623742187497,0.00607628727607989,0.000185233542460375,0.00592141059608029,0.00593566705689559,0.0145659702298261,0.000621034966678648,0.000303439477000975,0.00825770515249785,0.00062492374461619,0.000382621309692329,0.0105593738005638,0.000384558523794057,0.00656844728092434,0.00267283886995695,0.000339658205836237,0.00943635643605822,0.0096275379432976,0.000687739705581468,0.0100878343636022,0.007932317757211,0.00442625440263285,0.00253565541208646,0.00183846640660879,0.00213271487892712,0.0015583165480308,0.000213294447467251,0,0.00133131092964355,0.00148183246534778,0.0033939919313597,0,0.000786896368121747,0.000854010074446043,0.00196201761709675,0.000197674761913692,0.00246401436465776,0.00140252865991669,0.00121133280294322
2007,8.83072974221167e-05,0.0137177619758859,0.00738378807536672,0.0121853501938653,0.011502610658069,0.00740456334236668,0.010719044758188,0.0164077583003871,0.000215632943689138,0.0117657805902982,0.0125178112095094,0.00781108190759991,0.000322885525562217,0.0061900932958438,0.00467276823041898,0.000490655204753006,0.00465695093939477,0.00748777080470072,0.0138463005175632,0.000209242190678911,7.80012329117283e-05,0.00526602303816081,0.000573813016397736,0.000196006735499018,0.0116250634438277,0.00145770877347039,0.0085220230349263,0.0025273619451766,0.00024518219678637,0.0138609403779551,0.00657695018810884,0.000432854709436313,0.00954613233862067,0.010196414509517,0.00535382673573418,0.00338382214992565,0.00196011700567949,0.00299238320833253,0.00262327289101932,4.34940038387486e-05,5.39419274614617e-05,0.00257660124306449,0.0024114488644961,0.00457353068839224,3.27339901689212e-05,0.001918133801387,0.00201754866730414,0.00274735705656972,0.000215292481819559,0.00295291091032819,0.00298029681196247,0.00137112506426302
2008,0.000237104649926606,0.0169036806314318,0.00954450154298014,0.0147691815222993,0.0136347070265178,0.00897335408451906,0.0107067012788026,0.00511365379223511,2.1388757899791e-05,0.00799042294571904,0.0113839284610162,0.0088523410505819,0.000288566652613486,0.00539656644942017,0.00608729935493283,0.000462782343422557,0.00546259234287839,0.00950724653434321,0.0124553887707603,0.000342170035628741,0.000355400259704344,0.00678548952351886,0.000219065712131144,0.00036065979033544,0.0108864206927364,0.00100885311119612,0.00834734471249881,0.00376070841219151,0.000240254106959275,0.0109029130780725,0.00768826917230855,0.000598597199278637,0.0101496668942017,0.0101146597087749,0.00642769742964657,0.00433196231353443,0.00255633224978439,0.00351601501092575,0.00253255791906264,8.872953401579e-05,9.29622039046246e-05,0.00590256460286156,0.00297311248422283,0.00477840254392466,5.95704457431534e-05,0.00208492803293443,0.00335231212003288,0.00449108816050905,0.000201815703930347,0.0021039061726283,0.00227708248000313,0.00199788280098979
2009,5.52675083535371e-05,0.0166495802858966,0.00845165522536617,0.0129591552453048,0.0113680068495939,0.00808237498724811,0.0105188207912949,0.00591451206638188,0.000263341413215891,0.00728405835721351,0.012957162807478,0.00898292858326812,0.00020010415355533,0.0036847194231789,0.00384890309250527,0.000478954883945401,0.00551013209257145,0.00852379619156505,0.015642414285141,0.000206364483772353,0.000311629728841047,0.00787546711134118,0.000395532870619466,0.000474166240759505,0.0077898602088075,0.00148685672821662,0.00796923621656289,0.00579973179862348,8.46786076371277e-05,0.0131254445591526,0.00633754850347921,0.000209749363943944,0.01157749583814,0.00813180669048975,0.00531734109149387,0.00573682283837755,0.0031763364589457,0.00395126458585485,0.00424793971032576,0.000157532776012627,8.2980507216597e-05,0.00592311577517923,0.00255295247389943,0.00426092451820809,5.43675151306558e-05,0.00364252728806345,0.00500990001035679,0.00351378297451355,0.000245675508507637,0.00121739649315209,0.0012983958832114,0.00313828202852161
2010,0.000194696456919721,0.0243084415577564,0.00642761802836999,0.0126484030200318,0.0108252863716377,0.00808488565265474,0.010890886087316,0.0118301772604653,0.000128343145535874,0.00749894127708205,0.0138329079118691,0.0112089192847351,0.00025219106633897,0.00314009101749745,0.0050851426129807,0.000520497486995452,0.00394989547680252,0.00623561449036991,0.0140673394150786,0.000322660169652828,0.000191323720895127,0.00642161034232619,0.000274430044501135,0.000237261439530103,0.00594695044586498,0.000580036817629611,0.00686724362937573,0.00581119782087508,0.000219997247004213,0.00818441825468053,0.00568072563572368,0.000430434895338718,0.0115001603103588,0.00849272321662868,0.00489243817827551,0.00442594662687387,0.00350619097316704,0.00362687695394708,0.00692926508292798,0.000102383617946578,0.000151583404705341,0.00575876758539276,0.00343626993945718,0.00466921575244777,6.53573002765834e-05,0.0069020038900292,0.00468034578132894,0.00375140996175517,0.000144036907850313,0.00258829559417377,0.00279193507145871,0.00382251145307364
2011,2.91362259447824e-05,0.0192886187819719,0.0065015481613592,0.00946360932362872,0.0102034867494512,0.00798691491766537,0.0113246017404185,0.0131783769867952,2.58082359712462e-05,0.00925934904490004,0.0113051558382202,0.0088187688506976,0.000298970958093203,0.00421268064150121,0.00335480313197002,0.000428951805706668,0.00396219392949305,0.00734788211351159,0.0113307095808406,0.000118287204412334,0.000106247711272776,0.00355157217052298,0.000183104703249853,0.000221474470003564,0.00566151781374492,0.000196618952730624,0.0129831218574066,0.0063542356640012,0.000322443075612437,0.0150388082131189,0.00374080429060646,0.000493332098018252,0.0115290382068517,0.0102347698552024,0.00312713599042746,0.00621862333531487,0.00357544234174493,0.00449497902237405,0.0101121888911772,0.000242108007839489,0,0.00563995113362229,0.00320328823158661,0.00399170210725841,4.50061702891745e-05,0.00674559423394798,0.00553558275786398,0.00272978051305778,0.000117177874421155,0.00398064796016984,0.00296810374798619,0.0033262541983735